Wn(um),Wp(um),Vm(V)
0.56,1.6,0.855564363
0.6,1.6,0.849000914
0.64,1.6,0.842626009
0.68,1.6,0.836569299
0.72,1.6,0.831020304
0.76,1.6,0.82543329
0.8,1.6,0.820444554
0.84,1.6,0.81532577
0.88,1.6,0.810778233
0.92,1.6,0.806095566
0.96,1.6,0.801892983
1,1.6,0.79766092
1.04,1.6,0.79366313
1.08,1.6,0.790006358
1.12,1.6,0.786123129
1.16,1.6,0.782632689
1.2,1.6,0.779290225
1.24,1.6,0.775849176
1.28,1.6,0.772718808
1.32,1.6,0.769761201
1.36,1.6,0.766610943
1.4,1.6,0.763741799
1.44,1.6,0.761049672
1.48,1.6,0.758291335
1.52,1.6,0.755591103
1.56,1.6,0.753088339
1.6,1.6,0.750710611
1.64,1.6,0.748238922
1.68,1.6,0.74583066
1.72,1.6,0.743586643
1.76,1.6,0.741455062
1.8,1.6,0.739342255
1.84,1.6,0.737120313
1.88,1.6,0.735053523
1.92,1.6,0.733103244
1.96,1.6,0.731234151
2,1.6,0.729371762
2.04,1.6,0.727401696
2.08,1.6,0.725558482
2.12,1.6,0.723814648
2.16,1.6,0.722145207
2.2,1.6,0.720526752
2.24,1.6,0.718839135
2.28,1.6,0.717135848
2.32,1.6,0.715528724
2.36,1.6,0.713999036
2.4,1.6,0.71252968
2.44,1.6,0.711104673
2.48,1.6,0.709668102
2.52,1.6,0.708169768
2.56,1.6,0.70671309
2.6,1.6,0.705327085
2.64,1.6,0.703999314
2.68,1.6,0.702718327
2.72,1.6,0.70147342
2.76,1.6,0.700254347
2.8,1.6,0.698930948
2.84,1.6,0.697661565
2.88,1.6,0.696416448
2.92,1.6,0.69522348
2.96,1.6,0.694074464
3,1.6,0.692961826
3.04,1.6,0.691878462
3.08,1.6,0.690817611
3.12,1.6,0.689740253
3.16,1.6,0.688584588
3.2,1.6,0.687503228
3.24,1.6,0.686432356
3.28,1.6,0.685401166
3.32,1.6,0.684404211
3.36,1.6,0.683436468
3.4,1.6,0.68249322
3.44,1.6,0.681570002
3.48,1.6,0.680662528
3.52,1.6,0.679733053
3.56,1.6,0.678738064
3.6,1.6,0.67778085
3.64,1.6,0.67687847
3.68,1.6,0.6759788
3.72,1.6,0.67510708
3.76,1.6,0.674259891
3.8,1.6,0.67343405
3.84,1.6,0.672626566
3.88,1.6,0.671834593
3.92,1.6,0.671055399
3.96,1.6,0.670286341
4,1.6,0.669458399
0.2,1.64,0.940432053
0.24,1.64,0.929261667
0.28,1.64,0.918509301
0.32,1.64,0.908360231
0.36,1.64,0.898836831
0.4,1.64,0.889943626
0.44,1.64,0.881450686
0.48,1.64,0.873389896
0.52,1.64,0.865852065
0.56,1.64,0.858878349
0.6,1.64,0.852160251
0.64,1.64,0.845733102
0.68,1.64,0.839902286
0.72,1.64,0.83401158
0.76,1.64,0.828635091
0.8,1.64,0.823388237
0.84,1.64,0.818475021
0.88,1.64,0.813682066
0.92,1.64,0.809253028
0.96,1.64,0.804775515
1,1.64,0.800770962
1.04,1.64,0.796603626
1.08,1.64,0.792798473
1.12,1.64,0.789166484
1.16,1.64,0.785465683
1.2,1.64,0.782105435
1.24,1.64,0.778806751
1.28,1.64,0.775493039
1.32,1.64,0.772460167
1.36,1.64,0.769556298
1.4,1.64,0.766497834
1.44,1.64,0.763703383
1.48,1.64,0.761076224
1.52,1.64,0.758387549
1.56,1.64,0.7557414
1.6,1.64,0.753287633
1.64,1.64,0.750958425
1.68,1.64,0.748566363
1.72,1.64,0.746188665
1.76,1.64,0.743975517
1.8,1.64,0.741877964
1.84,1.64,0.739869021
1.88,1.64,0.737658159
1.92,1.64,0.735605054
1.96,1.64,0.733672675
2,1.64,0.731827389
2.04,1.64,0.730037549
2.08,1.64,0.728111855
2.12,1.64,0.726268848
2.16,1.64,0.724530505
2.2,1.64,0.722872734
2.24,1.64,0.721273205
2.28,1.64,0.719670565
2.32,1.64,0.717994494
2.36,1.64,0.716378924
2.4,1.64,0.714846499
2.44,1.64,0.713380525
2.48,1.64,0.711965577
2.52,1.64,0.710587064
2.56,1.64,0.7091313
2.6,1.64,0.707693163
2.64,1.64,0.706293886
2.68,1.64,0.704958328
2.72,1.64,0.703675192
2.76,1.64,0.702434029
2.8,1.64,0.70122499
2.84,1.64,0.700038593
2.88,1.64,0.698726356
2.92,1.64,0.697495115
2.96,1.64,0.696286107
3,1.64,0.695125933
3.04,1.64,0.694007027
3.08,1.64,0.692922368
3.12,1.64,0.691865361
3.16,1.64,0.690829712
3.2,1.64,0.689781937
3.24,1.64,0.688651266
3.28,1.64,0.687593734
3.32,1.64,0.686544321
3.36,1.64,0.685533312
3.4,1.64,0.684555586
3.44,1.64,0.683606414
3.48,1.64,0.682681361
3.52,1.64,0.681776229
3.56,1.64,0.680886999
3.6,1.64,0.68000976
3.64,1.64,0.679028538
3.68,1.64,0.678083086
3.72,1.64,0.6771946
3.76,1.64,0.676305701
3.8,1.64,0.675444703
3.84,1.64,0.674608326
3.88,1.64,0.673793534
3.92,1.64,0.672997465
3.96,1.64,0.672217411
4,1.64,0.671450782
0.2,1.68,0.943462091
0.24,1.68,0.932393255
0.28,1.68,0.921723655
0.32,1.68,0.911589375
0.36,1.68,0.902016562
0.4,1.68,0.892989671
0.44,1.68,0.88448933
0.48,1.68,0.876519625
0.52,1.68,0.869126408
0.56,1.68,0.861999993
0.6,1.68,0.855199111
0.64,1.68,0.848947881
0.68,1.68,0.842855003
0.72,1.68,0.837077505
0.76,1.68,0.831724064
0.8,1.68,0.82638319
0.84,1.68,0.821540084
0.88,1.68,0.816650063
0.92,1.68,0.812163795
0.96,1.68,0.807760609
1,1.68,0.803555037
1.04,1.68,0.799667546
1.08,1.68,0.795625061
1.12,1.68,0.791985645
1.16,1.68,0.788386023
1.2,1.68,0.784849139
1.24,1.68,0.781606075
1.28,1.68,0.778352462
1.32,1.68,0.775156221
1.36,1.68,0.772214143
1.4,1.68,0.769361726
1.44,1.68,0.766389859
1.48,1.68,0.763666333
1.52,1.68,0.761101118
1.56,1.68,0.758479141
1.6,1.68,0.755884916
1.64,1.68,0.753478075
1.68,1.68,0.751195005
1.72,1.68,0.74888181
1.76,1.68,0.74653345
1.8,1.68,0.744349511
1.84,1.68,0.742283644
1.88,1.68,0.740292742
1.92,1.68,0.738180273
1.96,1.68,0.736139435
2,1.68,0.73422284
2.04,1.68,0.732398364
2.08,1.68,0.730636076
2.12,1.68,0.728806232
2.16,1.68,0.726961705
2.2,1.68,0.725226491
2.24,1.68,0.723577248
2.28,1.68,0.721992549
2.32,1.68,0.720452168
2.36,1.68,0.718839092
2.4,1.68,0.71721275
2.44,1.68,0.715674723
2.48,1.68,0.714208627
2.52,1.68,0.712799466
2.56,1.68,0.711433225
2.6,1.68,0.710096485
2.64,1.68,0.708661884
2.68,1.68,0.707246391
2.72,1.68,0.705899703
2.76,1.68,0.704610582
2.8,1.68,0.703368737
2.84,1.68,0.702164586
2.88,1.68,0.700989042
2.92,1.68,0.699809493
2.96,1.68,0.698532785
3,1.68,0.697337401
3.04,1.68,0.696162424
3.08,1.68,0.695033261
3.12,1.68,0.693942908
3.16,1.68,0.692884846
3.2,1.68,0.691852942
3.24,1.68,0.69084133
3.28,1.68,0.689821848
3.32,1.68,0.68871511
3.36,1.68,0.687680434
3.4,1.68,0.686651619
3.44,1.68,0.68565998
3.48,1.68,0.684700702
3.52,1.68,0.683769324
3.56,1.68,0.682861673
3.6,1.68,0.681973795
3.64,1.68,0.681101912
3.68,1.68,0.680242358
3.72,1.68,0.679308886
3.76,1.68,0.678374789
3.8,1.68,0.677473646
3.84,1.68,0.67662127
3.88,1.68,0.675770491
3.92,1.68,0.674944385
3.96,1.68,0.674140019
4,1.68,0.673354666
0.2,1.72,0.946506213
0.24,1.72,0.935407709
0.28,1.72,0.924729993
0.32,1.72,0.914598005
0.36,1.72,0.905036183
0.4,1.72,0.896040855
0.44,1.72,0.887613611
0.48,1.72,0.879782852
0.52,1.72,0.872168878
0.56,1.72,0.86498093
0.6,1.72,0.858322322
0.64,1.72,0.851965923
0.68,1.72,0.845819631
0.72,1.72,0.840251622
0.76,1.72,0.834584839
0.8,1.72,0.829498899
0.84,1.72,0.824359742
0.88,1.72,0.819744109
0.92,1.72,0.81499423
0.96,1.72,0.810775262
1,1.72,0.806398603
1.04,1.72,0.802417183
1.08,1.72,0.798542152
1.12,1.72,0.79471448
1.16,1.72,0.791251105
1.2,1.72,0.787658959
1.24,1.72,0.784269151
1.28,1.72,0.781165657
1.32,1.72,0.777924682
1.36,1.72,0.77483711
1.4,1.72,0.771979789
1.44,1.72,0.769176724
1.48,1.72,0.766286691
1.52,1.72,0.763630596
1.56,1.72,0.761124505
1.6,1.72,0.758566443
1.64,1.72,0.756022114
1.68,1.72,0.75366027
1.72,1.72,0.751421158
1.76,1.72,0.74918598
1.8,1.72,0.746865842
1.84,1.72,0.744709647
1.88,1.72,0.742673418
1.92,1.72,0.74071649
1.96,1.72,0.738687639
2,1.72,0.736657887
2.04,1.72,0.734755296
2.08,1.72,0.732949108
2.12,1.72,0.731210879
2.16,1.72,0.729486017
2.2,1.72,0.727638568
2.24,1.72,0.725904524
2.28,1.72,0.724261198
2.32,1.72,0.722687922
2.36,1.72,0.721165404
2.4,1.72,0.71963039
2.44,1.72,0.718032179
2.48,1.72,0.716486162
2.52,1.72,0.715017021
2.56,1.72,0.713610091
2.6,1.72,0.712251802
2.64,1.72,0.710929336
2.68,1.72,0.709579393
2.72,1.72,0.708187233
2.76,1.72,0.706826559
2.8,1.72,0.705528208
2.84,1.72,0.704281974
2.88,1.72,0.703078437
2.92,1.72,0.701908784
2.96,1.72,0.700764604
3,1.72,0.699587406
3.04,1.72,0.69834936
3.08,1.72,0.69718775
3.12,1.72,0.696044903
3.16,1.72,0.694945107
3.2,1.72,0.693881869
3.24,1.72,0.692849125
3.28,1.72,0.691841158
3.32,1.72,0.690852497
3.36,1.72,0.689860099
3.4,1.72,0.688776295
3.44,1.72,0.687736366
3.48,1.72,0.686754537
3.52,1.72,0.685781511
3.56,1.72,0.684839946
3.6,1.72,0.683925642
3.64,1.72,0.683034659
3.68,1.72,0.682163268
3.72,1.72,0.681307909
3.76,1.72,0.680465142
3.8,1.72,0.679579669
3.84,1.72,0.678656556
3.88,1.72,0.677765974
3.92,1.72,0.676926175
3.96,1.72,0.676085176
4,1.72,0.675268838
0.2,1.76,0.949670934
0.24,1.76,0.938500253
0.28,1.76,0.92778789
0.32,1.76,0.917655284
0.36,1.76,0.90812549
0.4,1.76,0.899202681
0.44,1.76,0.890781948
0.48,1.76,0.882693298
0.52,1.76,0.875099352
0.56,1.76,0.868034403
0.6,1.76,0.8613891
0.64,1.76,0.854853951
0.68,1.76,0.848885595
0.72,1.76,0.843053443
0.76,1.76,0.837537196
0.8,1.76,0.832328433
0.84,1.76,0.827263533
0.88,1.76,0.822508291
0.92,1.76,0.817896389
0.96,1.76,0.813473226
1,1.76,0.809352687
1.04,1.76,0.805145398
1.08,1.76,0.801380979
1.12,1.76,0.797504298
1.16,1.76,0.793862883
1.2,1.76,0.790522189
1.24,1.76,0.786979357
1.28,1.76,0.783721967
1.32,1.76,0.780714131
1.36,1.76,0.777521049
1.4,1.76,0.774534264
1.44,1.76,0.771756251
1.48,1.76,0.769000618
1.52,1.76,0.766188024
1.56,1.76,0.763596117
1.6,1.76,0.761146513
1.64,1.76,0.758649756
1.68,1.76,0.756153408
1.72,1.76,0.753834767
1.76,1.76,0.75163761
1.8,1.76,0.749479517
1.84,1.76,0.747186595
1.88,1.76,0.745056837
1.92,1.76,0.743048446
1.96,1.76,0.741122966
2,1.76,0.739181146
2.04,1.76,0.737161481
2.08,1.76,0.735271403
2.12,1.76,0.733481365
2.16,1.76,0.731764238
2.2,1.76,0.730094285
2.24,1.76,0.728300719
2.28,1.76,0.72656623
2.32,1.76,0.724926646
2.36,1.76,0.723361954
2.4,1.76,0.72185363
2.44,1.76,0.720384075
2.48,1.76,0.718838867
2.52,1.76,0.717282852
2.56,1.76,0.715808213
2.6,1.76,0.714400539
2.64,1.76,0.713046607
2.68,1.76,0.711734054
2.72,1.76,0.710451077
2.76,1.76,0.709081626
2.8,1.76,0.707741473
2.84,1.76,0.706431128
2.88,1.76,0.705177356
2.92,1.76,0.703970849
2.96,1.76,0.702802956
3,1.76,0.701665541
3.04,1.76,0.700550794
3.08,1.76,0.699377007
3.12,1.76,0.698175296
3.16,1.76,0.697045557
3.2,1.76,0.695933093
3.24,1.76,0.69486115
3.28,1.76,0.693823693
3.32,1.76,0.692815077
3.36,1.76,0.691829965
3.4,1.76,0.690863237
3.44,1.76,0.689896791
3.48,1.76,0.688834988
3.52,1.76,0.687815422
3.56,1.76,0.686853341
3.6,1.76,0.685898215
3.64,1.76,0.684973684
3.68,1.76,0.684075778
3.72,1.76,0.683200775
3.76,1.76,0.68234516
3.8,1.76,0.681505573
3.84,1.76,0.680678771
3.88,1.76,0.679841406
3.92,1.76,0.678928932
3.96,1.76,0.678048554
4,1.76,0.677221027
0.2,1.8,0.952513208
0.24,1.8,0.941483089
0.28,1.8,0.930840509
0.32,1.8,0.920723923
0.36,1.8,0.911159791
0.4,1.8,0.902128362
0.44,1.8,0.893603686
0.48,1.8,0.885582431
0.52,1.8,0.878102936
0.56,1.8,0.871079051
0.6,1.8,0.864183478
0.64,1.8,0.857807481
0.68,1.8,0.851776905
0.72,1.8,0.845888055
0.76,1.8,0.84055081
0.8,1.8,0.835106574
0.84,1.8,0.830263518
0.88,1.8,0.825258737
0.92,1.8,0.820815777
0.96,1.8,0.816224953
1,1.8,0.812059314
1.04,1.8,0.80794535
1.08,1.8,0.803983278
1.12,1.8,0.800368129
1.16,1.8,0.796542226
1.2,1.8,0.793062678
1.24,1.8,0.789802875
1.28,1.8,0.786342121
1.32,1.8,0.783204331
1.36,1.8,0.780283224
1.4,1.8,0.777139477
1.44,1.8,0.774246405
1.48,1.8,0.771542757
1.52,1.8,0.768832789
1.56,1.8,0.766093583
1.6,1.8,0.763562841
1.64,1.8,0.76116726
1.68,1.8,0.758729347
1.72,1.8,0.756279186
1.76,1.8,0.754002064
1.8,1.8,0.75184502
1.84,1.8,0.749763018
1.88,1.8,0.74749639
1.92,1.8,0.7453919
1.96,1.8,0.743409761
2,1.8,0.741513522
2.04,1.8,0.739661571
2.08,1.8,0.737651172
2.12,1.8,0.735772338
2.16,1.8,0.733996637
2.2,1.8,0.73229811
2.24,1.8,0.730652349
2.28,1.8,0.728949273
2.32,1.8,0.727212994
2.36,1.8,0.725575332
2.4,1.8,0.724016839
2.44,1.8,0.722519647
2.48,1.8,0.721066953
2.52,1.8,0.719593587
2.56,1.8,0.718066491
2.6,1.8,0.716584295
2.64,1.8,0.715173377
2.68,1.8,0.713820783
2.72,1.8,0.712514509
2.76,1.8,0.711243225
2.8,1.8,0.709995415
2.84,1.8,0.70861411
2.88,1.8,0.707321874
2.92,1.8,0.706057888
2.96,1.8,0.704845355
3,1.8,0.703675749
3.04,1.8,0.702541105
3.08,1.8,0.701433889
3.12,1.8,0.700346832
3.16,1.8,0.699177379
3.2,1.8,0.698038248
3.24,1.8,0.696910274
3.28,1.8,0.695826585
3.32,1.8,0.694781096
3.36,1.8,0.693768188
3.4,1.8,0.692782591
3.44,1.8,0.691819318
3.48,1.8,0.690873575
3.52,1.8,0.689932018
3.56,1.8,0.688891339
3.6,1.8,0.687891343
3.64,1.8,0.686948278
3.68,1.8,0.68601038
3.72,1.8,0.685102236
3.76,1.8,0.684220099
3.8,1.8,0.683360442
3.84,1.8,0.682519946
3.88,1.8,0.681695433
3.92,1.8,0.680883848
3.96,1.8,0.680082208
4,1.8,0.67919242
0.2,1.84,0.955284806
0.24,1.84,0.944251487
0.28,1.84,0.933618092
0.32,1.84,0.923510056
0.36,1.84,0.913952822
0.4,1.84,0.904940084
0.44,1.84,0.896467983
0.48,1.84,0.888557923
0.52,1.84,0.881092419
0.56,1.84,0.873819972
0.6,1.84,0.867049236
0.64,1.84,0.860788964
0.68,1.84,0.854528985
0.72,1.84,0.848817746
0.76,1.84,0.843226885
0.8,1.84,0.837955343
0.84,1.84,0.832908623
0.88,1.84,0.828083549
0.92,1.84,0.823430787
0.96,1.84,0.819076111
1,1.84,0.814695828
1.04,1.84,0.810762314
1.08,1.84,0.806654955
1.12,1.84,0.802897601
1.16,1.84,0.799323448
1.2,1.84,0.795646049
1.24,1.84,0.792307432
1.28,1.84,0.789056183
1.32,1.84,0.785742839
1.36,1.84,0.782713405
1.4,1.84,0.779852698
1.44,1.84,0.776778109
1.48,1.84,0.773972377
1.52,1.84,0.771338608
1.56,1.84,0.768672673
1.6,1.84,0.766003108
1.64,1.84,0.763530719
1.68,1.84,0.761186851
1.72,1.84,0.758805464
1.76,1.84,0.756399791
1.8,1.84,0.754162614
1.84,1.84,0.752043976
1.88,1.84,0.7500322
1.92,1.84,0.747795851
1.96,1.84,0.745715579
2,1.84,0.743758286
2.04,1.84,0.741889346
2.08,1.84,0.740075976
2.12,1.84,0.738127799
2.16,1.84,0.73625914
2.2,1.84,0.734496236
2.24,1.84,0.732814175
2.28,1.84,0.731189713
2.32,1.84,0.729546496
2.36,1.84,0.727846007
2.4,1.84,0.726208747
2.44,1.84,0.724654449
2.48,1.84,0.723165804
2.52,1.84,0.721726688
2.56,1.84,0.720321681
2.6,1.84,0.718838526
2.64,1.84,0.717347025
2.68,1.84,0.715930747
2.72,1.84,0.714576944
2.76,1.84,0.713273894
2.8,1.84,0.712010635
2.84,1.84,0.710776721
2.88,1.84,0.709502287
2.92,1.84,0.708202569
2.96,1.84,0.70692605
3,1.84,0.705704889
3.04,1.84,0.704530613
3.08,1.84,0.703395376
3.12,1.84,0.702291826
3.16,1.84,0.701212964
3.2,1.84,0.700152006
3.24,1.84,0.698987708
3.28,1.84,0.697879522
3.32,1.84,0.696781405
3.36,1.84,0.695725011
3.4,1.84,0.69470468
3.44,1.84,0.693715173
3.48,1.84,0.692751562
3.52,1.84,0.691809181
3.56,1.84,0.690883534
3.6,1.84,0.689965868
3.64,1.84,0.688945482
3.68,1.84,0.687964317
3.72,1.84,0.687039571
3.76,1.84,0.686118267
3.8,1.84,0.68522591
3.84,1.84,0.684358946
3.88,1.84,0.683514043
3.92,1.84,0.682688052
3.96,1.84,0.681877972
4,1.84,0.681080913
0.2,1.88,0.958115481
0.24,1.88,0.947040242
0.28,1.88,0.936392379
0.32,1.88,0.926291911
0.36,1.88,0.9167635
0.4,1.88,0.907810023
0.44,1.88,0.899444095
0.48,1.88,0.891420332
0.52,1.88,0.883782022
0.56,1.88,0.876616248
0.6,1.88,0.87003716
0.64,1.88,0.863450909
0.68,1.88,0.857330863
0.72,1.88,0.85159461
0.76,1.88,0.845942341
0.8,1.88,0.840818001
0.84,1.88,0.835583998
0.88,1.88,0.830905729
0.92,1.88,0.826095543
0.96,1.88,0.821736527
1,1.88,0.817387252
1.04,1.88,0.813281465
1.08,1.88,0.809429984
1.12,1.88,0.805463141
1.16,1.88,0.801876189
1.2,1.88,0.798305988
1.24,1.88,0.794807417
1.28,1.88,0.791591666
1.32,1.88,0.788357827
1.36,1.88,0.78517769
1.4,1.88,0.78224671
1.44,1.88,0.779405838
1.48,1.88,0.776435298
1.52,1.88,0.77371115
1.56,1.88,0.771143175
1.6,1.88,0.768519752
1.64,1.88,0.765916359
1.68,1.88,0.763499699
1.72,1.88,0.761205379
1.76,1.88,0.758878337
1.8,1.88,0.756515546
1.84,1.88,0.754316835
1.88,1.88,0.752235023
1.92,1.88,0.750261538
1.96,1.88,0.748085548
2,1.88,0.746028546
2.04,1.88,0.744094844
2.08,1.88,0.742251493
2.12,1.88,0.740467477
2.16,1.88,0.73859211
2.2,1.88,0.736732728
2.24,1.88,0.734981302
2.28,1.88,0.733313882
2.32,1.88,0.731708254
2.36,1.88,0.730143205
2.4,1.88,0.728466285
2.44,1.88,0.72682816
2.48,1.88,0.725276367
2.52,1.88,0.723794093
2.56,1.88,0.722365778
2.6,1.88,0.720976702
2.64,1.88,0.719559765
2.68,1.88,0.718097876
2.72,1.88,0.716674448
2.76,1.88,0.715317281
2.8,1.88,0.714014871
2.84,1.88,0.712756551
2.88,1.88,0.71153225
2.92,1.88,0.710332277
2.96,1.88,0.709038296
3,1.88,0.707783923
3.04,1.88,0.706551889
3.08,1.88,0.70537041
3.12,1.88,0.704231716
3.16,1.88,0.703128574
3.2,1.88,0.70205417
3.24,1.88,0.701001987
3.28,1.88,0.699960681
3.32,1.88,0.69880726
3.36,1.88,0.697728337
3.4,1.88,0.6966585
3.44,1.88,0.695628033
3.48,1.88,0.694631659
3.52,1.88,0.693664483
3.56,1.88,0.692721897
3.6,1.88,0.69179952
3.64,1.88,0.690893132
3.68,1.88,0.689998418
3.72,1.88,0.688997548
3.76,1.88,0.688034512
3.8,1.88,0.687127428
3.84,1.88,0.686222118
3.88,1.88,0.685344981
3.92,1.88,0.684492638
3.96,1.88,0.683661929
4,1.88,0.682849875
0.2,1.92,0.96091414
0.24,1.92,0.949951025
0.28,1.92,0.939268652
0.32,1.92,0.929173755
0.36,1.92,0.919690519
0.4,1.92,0.910682926
0.44,1.92,0.902155722
0.48,1.92,0.894093776
0.52,1.92,0.886523142
0.56,1.92,0.879523643
0.6,1.92,0.872656548
0.64,1.92,0.86615608
0.68,1.92,0.860227876
0.72,1.92,0.854223601
0.76,1.92,0.848746875
0.8,1.92,0.84337964
0.84,1.92,0.838337579
0.88,1.92,0.833440499
0.92,1.92,0.828850572
0.96,1.92,0.824287323
1,1.92,0.820172463
1.04,1.92,0.815846626
1.08,1.92,0.811959295
1.12,1.92,0.808099717
1.16,1.92,0.804354692
1.2,1.92,0.800942036
1.24,1.92,0.797361077
1.28,1.92,0.794019247
1.32,1.92,0.790944292
1.36,1.92,0.787702751
1.4,1.92,0.784643342
1.44,1.92,0.781802063
1.48,1.92,0.778983406
1.52,1.92,0.776109568
1.56,1.92,0.773461793
1.6,1.92,0.770955874
1.64,1.92,0.768373555
1.68,1.92,0.765833118
1.72,1.92,0.763469732
1.76,1.92,0.761222926
1.8,1.92,0.758948167
1.84,1.92,0.756626739
1.88,1.92,0.754465105
1.92,1.92,0.752418651
1.96,1.92,0.750445609
2,1.92,0.748366004
2.04,1.92,0.746331411
2.08,1.92,0.744420179
2.12,1.92,0.742600902
2.16,1.92,0.740844164
2.2,1.92,0.739044788
2.24,1.92,0.737193909
2.28,1.92,0.735452843
2.32,1.92,0.733798499
2.36,1.92,0.73220959
2.4,1.92,0.730665947
2.44,1.92,0.729074726
2.48,1.92,0.727434668
2.52,1.92,0.725883957
2.56,1.92,0.724406209
2.6,1.92,0.722986348
2.64,1.92,0.721610242
2.68,1.92,0.720264306
2.72,1.92,0.718838109
2.76,1.92,0.717406003
2.8,1.92,0.716043633
2.84,1.92,0.71473967
2.88,1.92,0.713483673
2.92,1.92,0.712265872
2.96,1.92,0.711076967
3,1.92,0.709894719
3.04,1.92,0.708600773
3.08,1.92,0.707388402
3.12,1.92,0.706197539
3.16,1.92,0.705052927
3.2,1.92,0.70394741
3.24,1.92,0.702874307
3.28,1.92,0.701827284
3.32,1.92,0.700800257
3.36,1.92,0.699757074
3.4,1.92,0.698635368
3.44,1.92,0.697584161
3.48,1.92,0.69654116
3.52,1.92,0.695535346
3.56,1.92,0.694561812
3.6,1.92,0.693615972
3.64,1.92,0.692693506
3.68,1.92,0.691790301
3.72,1.92,0.690902391
3.76,1.92,0.690025906
3.8,1.92,0.689047654
3.84,1.92,0.688102082
3.88,1.92,0.687212042
3.92,1.92,0.686322165
3.96,1.92,0.685459708
4,1.92,0.684621461
0.2,1.96,0.963464925
0.24,1.96,0.952503719
0.28,1.96,0.941921636
0.32,1.96,0.931848467
0.36,1.96,0.922310191
0.4,1.96,0.91329403
0.44,1.96,0.904785347
0.48,1.96,0.896793564
0.52,1.96,0.889369014
0.56,1.96,0.882158291
0.6,1.96,0.87528713
0.64,1.96,0.868954422
0.68,1.96,0.862775319
0.72,1.96,0.856889281
0.76,1.96,0.851419753
0.8,1.96,0.845985481
0.84,1.96,0.841058149
0.88,1.96,0.836022938
0.92,1.96,0.831493367
0.96,1.96,0.826878225
1,1.96,0.822617763
1.04,1.96,0.818490758
1.08,1.96,0.814426961
1.12,1.96,0.810743459
1.16,1.96,0.806874689
1.2,1.96,0.803316918
1.24,1.96,0.800019128
1.28,1.96,0.796479662
1.32,1.96,0.793275485
1.36,1.96,0.790293493
1.4,1.96,0.78708656
1.44,1.96,0.784136887
1.48,1.96,0.781377547
1.52,1.96,0.778583363
1.56,1.96,0.775799599
1.6,1.96,0.773223459
1.64,1.96,0.770810925
1.68,1.96,0.768233652
1.72,1.96,0.765753177
1.76,1.96,0.763440773
1.8,1.96,0.761239564
1.84,1.96,0.759015144
1.88,1.96,0.756733641
1.92,1.96,0.754607776
1.96,1.96,0.75259531
2,1.96,0.750656766
2.04,1.96,0.7486377
2.08,1.96,0.746624733
2.12,1.96,0.744734965
2.16,1.96,0.742938414
2.2,1.96,0.741207123
2.24,1.96,0.739486439
2.28,1.96,0.737643414
2.32,1.96,0.735911744
2.36,1.96,0.734269134
2.4,1.96,0.732695125
2.44,1.96,0.731170472
2.48,1.96,0.729632348
2.52,1.96,0.728029219
2.56,1.96,0.72647839
2.6,1.96,0.725003595
2.64,1.96,0.723590193
2.68,1.96,0.722224546
2.72,1.96,0.720893673
2.76,1.96,0.719528585
2.8,1.96,0.718126696
2.84,1.96,0.716757561
2.88,1.96,0.71545017
2.92,1.96,0.71419427
2.96,1.96,0.712980326
3,1.96,0.711799349
3.04,1.96,0.710642702
3.08,1.96,0.70943468
3.12,1.96,0.708216168
3.16,1.96,0.707014016
3.2,1.96,0.705861354
3.24,1.96,0.704751076
3.28,1.96,0.703676574
3.32,1.96,0.702631648
3.36,1.96,0.7016104
3.4,1.96,0.700607136
3.44,1.96,0.699563155
3.48,1.96,0.69847143
3.52,1.96,0.697446514
3.56,1.96,0.696428998
3.6,1.96,0.695446668
3.64,1.96,0.694494934
3.68,1.96,0.6935695
3.72,1.96,0.692666311
3.76,1.96,0.691781498
3.8,1.96,0.690911329
3.84,1.96,0.690052158
3.88,1.96,0.68909591
3.92,1.96,0.688167176
3.96,1.96,0.687293588
4,1.96,0.686418615
0.2,2,0.965995853
0.24,2,0.955027915
0.28,2,0.944453557
0.32,2,0.934393939
0.36,2,0.924875247
0.4,2,0.915896428
0.44,2,0.907461787
0.48,2,0.899602105
0.52,2,0.891975493
0.56,2,0.884728349
0.6,2,0.877983075
0.64,2,0.87158872
0.68,2,0.865342204
0.72,2,0.859662506
0.76,2,0.85393681
0.8,2,0.848674734
0.84,2,0.843515092
0.88,2,0.838688519
0.92,2,0.833930506
0.96,2,0.829570567
1,2,0.825087129
1.04,2,0.82108628
1.08,2,0.816936646
1.12,2,0.813105861
1.16,2,0.8094909
1.2,2,0.805739197
1.24,2,0.802339175
1.28,2,0.799025341
1.32,2,0.795654039
1.36,2,0.792570949
1.4,2,0.789624028
1.44,2,0.786505433
1.48,2,0.783655767
1.52,2,0.781005801
1.56,2,0.778203888
1.6,2,0.775504207
1.64,2,0.772995392
1.68,2,0.770638287
1.72,2,0.768099645
1.76,2,0.765676352
1.8,2,0.763412775
1.84,2,0.761255364
1.88,2,0.759079438
1.92,2,0.756836502
1.96,2,0.754745169
2,2,0.752765411
2.04,2,0.750859871
2.08,2,0.748901075
2.12,2,0.746909025
2.16,2,0.74503981
2.2,2,0.74326478
2.24,2,0.741557317
2.28,2,0.739876698
2.32,2,0.738081895
2.36,2,0.736358794
2.4,2,0.73472676
2.44,2,0.733166081
2.48,2,0.731658338
2.52,2,0.730185838
2.56,2,0.728612646
2.6,2,0.72706068
2.64,2,0.725587505
